,ID,Segment type,Segment Description,Answer,Count,Percentage,It became a relationship
1624,292893.0747,gender,"Meridian, Idaho",No,472.328606,0.213761768,0
1625,293443,university,Ithaca College,I don't use Tinder,1,0.25,0
1626,292890.3482,web,"Meridian, Idaho",No,0,0,0
1627,293053,university,University of Miami,I don't use Tinder,1,1,1
1628,292889.7107,web,"Meridian, Idaho",No,0,0,0
1629,292900.2224,mobile,"Meridian, Idaho",No,794.2217785,0.473771464,1
1630,293402.5975,university,University of Rochester,I don't use Tinder,0.433438974,0.433438974,1
1631,292891.6446,mobile,"Meridian, Idaho",No,968.5841012,0.366807819,1
1632,293252.3656,university,Williams College,I don't use Tinder,4.351694538,0.25,1
1633,293159,university,Yale University,No,0,0,0
1634,293261,university,University of Arizona,No,4,0.364,0
1635,292887.6231,web,"Meridian, Idaho",No,0,0,0
1636,292887.7623,web,"Meridian, Idaho",No,0,0,0
1637,292899.5517,gender,"Meridian, Idaho",No,824.4299601,0.465387472,1
1638,292888.9293,mobile,"Meridian, Idaho",No,1018.199516,0.332560577,1
1639,292890.4083,mobile,"Meridian, Idaho",No,991.1735551,0.351215357,1
1640,292887.4249,web,"Meridian, Idaho",No,0,0,0
1641,292893.2863,gender,"Meridian, Idaho",No,1138.220611,0.469348863,0
1642,292890.2434,web,"Meridian, Idaho",No,0,0,0
1643,292890.1144,web,"Meridian, Idaho",No,0,0,0
1644,293590.3307,university,Whatsgoodly University,I don't use Tinder,35.76761168,0.31102271,1
1645,292883.1174,mobile,"Meridian, Idaho",No,952.0998579,0.24723068,1
1646,292883.088,mobile,"Meridian, Idaho",No,949.9449082,0.246671717,1
1647,293189,university,University of Washington,No,3,0.75,1
1648,292884.0923,mobile,"Meridian, Idaho",No,1023.513481,0.26575435,1
1649,292890.9279,web,"Meridian, Idaho",No,0,0,0
1650,292898.2618,gender,"Meridian, Idaho",No,644.3447392,0.330921975,0
1651,292885.2684,mobile,"Meridian, Idaho",No,1085.095515,0.28638534,1
1652,293595,university,University of Connecticut,Yes,0,0,0
1653,292900.7156,gender,"Meridian, Idaho",No,538.0822962,0.293679162,0
1654,293667,university,University of Central Oklahoma,Yes,1,0.5,0
1655,293709,university,Middlebury College,Yes,1,1,0
1656,292902.9683,gender,"Meridian, Idaho",No,514.486104,0.31407264,0
1657,293633,university,Case Western Reserve University,No,12,0.387,0
1658,292883.0388,mobile,"Meridian, Idaho",No,946.3405335,0.245736794,1
1659,292888.0526,web,"Meridian, Idaho",No,0,0,0
1660,292882.1424,mobile,"Meridian, Idaho",No,1466.451413,0.3806461,0
1661,292887.639,web,"Meridian, Idaho",No,0,0,0
1662,292995,university,Tulane University,Yes,3,0.429,0
1663,292887.2587,web,"Meridian, Idaho",No,0,0,0
1664,293297,university,University of Richmond,No,9,0.5,0
1665,292887.2415,web,"Meridian, Idaho",No,0,0,0
1666,292891.1575,gender,"Meridian, Idaho",No,1096.259006,0.396490948,0
1667,292890.8616,web,"Meridian, Idaho",No,0,0,0
1668,292896.8832,gender,"Meridian, Idaho",No,489.0860626,0.2526086,0
1669,292892.0561,gender,"Meridian, Idaho",No,1113.971639,0.427245385,0
1670,292887.8142,web,"Meridian, Idaho",No,0,0,0
1671,293153,university,University of Oklahoma,No,4,0.8,1
1672,292888.6967,web,"Meridian, Idaho",No,0,0,0
1673,292890.4656,web,"Meridian, Idaho",No,0,0,0
1674,292882.6758,mobile,"Meridian, Idaho",No,1778.995054,0.461715441,0
1675,292890.8442,web,"Meridian, Idaho",No,0,0,0
1676,293654.4871,university,University of Kentucky,Yes,0,0,1
1677,292888.7176,web,"Meridian, Idaho",No,0,0,0
1678,293641.9748,university,"University of Wisconsin, Eau Claire",Yes,1.658269941,0.236718034,1
1679,292889.3611,web,"Meridian, Idaho",No,0,0,0
1680,292881.1148,mobile,"Meridian, Idaho",No,864.2920212,0.224454586,0
1681,292888.1163,web,"Meridian, Idaho",No,0,0,0
1682,293131,university,University of Arkansas,I don't use Tinder,19,0.288,0
1683,292881.0965,mobile,"Meridian, Idaho",No,804.0660266,0.208832826,1
1684,292887.5819,web,"Meridian, Idaho",No,0,0,0
1685,293049,university,University of Miami,Yes,0,0,1
1686,292885.4689,mobile,"Meridian, Idaho",No,1081.4324,0.288913821,1
1687,293717,university,North Carolina State,No,0,0,0
1688,292888.9456,web,"Meridian, Idaho",No,0,0,0
1689,292902.0204,gender,"Meridian, Idaho",No,469.2252801,0.286347423,0
1690,292887.4768,web,"Meridian, Idaho",No,0,0,0
1691,293466.844,university,Washington State University,No,4.153664732,0.837910105,1
1692,292889.0324,web,"Meridian, Idaho",No,0,0,0
1693,292881.5255,mobile,"Meridian, Idaho",No,1104.938028,0.28687471,0
1694,292900.8365,gender,"Meridian, Idaho",No,506.4805105,0.292932092,0
1695,292895.794,gender,"Meridian, Idaho",No,895.5955933,0.409314868,1
1696,293365.3607,university,University of Buffalo,Yes,0,0,1
1697,292885.8903,mobile,"Meridian, Idaho",No,1073.732396,0.29422878,1
1698,292899.1444,gender,"Meridian, Idaho",No,499.0352748,0.275672682,0
1699,292890.3992,web,"Meridian, Idaho",No,0,0,0
1700,292884.4905,mobile,"Meridian, Idaho",No,1313.940228,0.341086885,0
1701,293511,university,University of Tennessee,Yes,2,0.5,0
1702,292881.0475,mobile,"Meridian, Idaho",No,824.8635224,0.214227398,0
1703,292882.0488,mobile,"Meridian, Idaho",No,1411.609555,0.366420908,0
1704,292890.1108,web,"Meridian, Idaho",No,0,0,0
1705,292890.1365,web,"Meridian, Idaho",No,0,0,0
1706,292902.7631,gender,"Meridian, Idaho",No,504.6892969,0.308071454,0
1707,292893.1213,gender,"Meridian, Idaho",No,1134.968145,0.463701608,0
1708,293391,university,University of Minnesota,Yes,2,0.5,0
1709,292883.1137,mobile,"Meridian, Idaho",No,1919.030541,0.498038639,0
1710,293193,university,University of Illinois,Yes,10,0.213,1
1711,293386.9149,university,University of Buffalo,Yes,0,0,1
1712,292883.7028,mobile,"Meridian, Idaho",No,994.9769203,0.258352375,1
1713,293027,university,"University of California, Davis",No,8,0.471,0
1714,292890.8099,web,"Meridian, Idaho",No,0,0,0
1715,292897.4448,gender,"Meridian, Idaho",No,864.3313595,0.433948486,1
1716,293116.0768,university,University of Virginia,I don't use Tinder,2.256403563,0.18803363,1
1717,292890.134,web,"Meridian, Idaho",No,0,0,0
1718,292883.5283,mobile,"Meridian, Idaho",No,982.1972189,0.255037504,1
1719,293483,university,St. Lawrence University,No,0,0,0
1720,293383,university,University of Chicago,I don't use Tinder,2,0.4,0
1721,292894.6505,gender,"Meridian, Idaho",No,514.0877186,0.231980736,0
1722,292890.1062,web,"Meridian, Idaho",No,0,0,0
1723,292894.8975,gender,"Meridian, Idaho",No,480.3491591,0.232354869,0
1724,292884.6981,mobile,"Meridian, Idaho",No,1222.695327,0.317419266,0
1725,292883.1064,mobile,"Meridian, Idaho",No,796.6955558,0.236233463,1
1726,292890.6791,web,"Meridian, Idaho",No,0,0,0
1727,293098.5828,university,University of Southern California,No,34.67221652,0.516990205,1
1728,292898.6482,mobile,"Meridian, Idaho",No,840.6065793,0.455144826,1
1729,293031.7833,university,Wesleyan University,I don't use Tinder,11.16635231,0.656112083,1
1730,293239,university,Loyola Marymount University,I don't use Tinder,0,0,0
1731,293557,university,University of Central Florida,I don't use Tinder,1,1,1
1732,292892.2557,mobile,"Meridian, Idaho",No,795.3732162,0.363207664,1
1733,292889.747,web,"Meridian, Idaho",No,0,0,0
1734,292947,university,Johns Hopkins University,Yes,33,0.239,0
1735,292888.1575,mobile,"Meridian, Idaho",No,795.9655313,0.306332157,1
1736,292894.294,mobile,"Meridian, Idaho",No,795.0786244,0.39149508,1
1737,293120.7104,university,University of Oregon,Yes,0.975869138,0.325452358,1
1738,293271,university,Emory University,Yes,1,0.2,0
1739,292899.0334,mobile,"Meridian, Idaho",No,794.3936267,0.457270197,1
1740,293113,university,University of Maine,I don't use Tinder,1,0.25,0
1741,292888.7598,web,"Meridian, Idaho",No,0,0,0
1742,292882.2562,mobile,"Meridian, Idaho",No,1533.111227,0.3979367,0
1743,292895.9485,gender,"Meridian, Idaho",No,484.9735082,0.243074951,0
1744,293551.1254,university,University of Notre Dame,I don't use Tinder,0.510451063,0.510451063,1
1745,293006.9752,university,"University of California, Berkeley",No,39.48671439,0.541211247,1
1746,292961,university,Ohio State University,No,12,0.632,0
1747,292891.5391,mobile,"Meridian, Idaho",No,970.5101833,0.365478333,1
1748,292887.8616,web,"Meridian, Idaho",No,0,0,0
1749,292894.4007,gender,"Meridian, Idaho",No,507.7171387,0.229107729,0
1750,292899.9131,gender,"Meridian, Idaho",No,368.5983495,0.224706842,0
1751,292890.4144,web,"Meridian, Idaho",No,0,0,0
1752,292899.3755,gender,"Meridian, Idaho",No,551.0364977,0.281171657,0
1753,292890.7666,web,"Meridian, Idaho",No,0,0,0
1754,292890.1924,web,"Meridian, Idaho",No,0,0,0
1755,292897.9562,gender,"Meridian, Idaho",No,493.8071383,0.263552912,0
1756,293329.5244,university,"University of California, Santa Cruz",Yes,0,0,1
1757,292896.4119,gender,"Meridian, Idaho",No,559.0045827,0.252237361,0
1758,293203,university,New York University,I don't use Tinder,0,0,0
1759,293734.8657,university,University of Kansas,No,0.511193256,0.127798314,1
1760,292882.2852,mobile,"Meridian, Idaho",No,1550.098308,0.402342906,0
1761,292890.5147,web,"Meridian, Idaho",No,0,0,0
1762,292890.2164,web,"Meridian, Idaho",No,0,0,0
1763,292887.0781,web,"Meridian, Idaho",No,0,0,0
1764,292893.3778,gender,"Meridian, Idaho",No,481.6347072,0.217345064,0
1765,292888.2008,web,"Meridian, Idaho",No,0,0,0
1766,292890.2333,mobile,"Meridian, Idaho",No,795.6655089,0.335141024,1
1767,292899.9323,gender,"Meridian, Idaho",No,369.5178645,0.225270105,0
1768,292961.8278,university,"University of California, Berkeley",No,73.29876632,0.502850617,1
1769,293359,university,Northern Arizona University,I don't use Tinder,0,0,0
1770,292889.7438,web,"Meridian, Idaho",No,0,0,0
1771,292900.2881,gender,"Meridian, Idaho",No,386.5053111,0.235676028,0
1772,292897.4412,gender,"Meridian, Idaho",No,491.541342,0.258300384,0
1773,292888.1865,web,"Meridian, Idaho",No,0,0,0
1774,292889.7555,web,"Meridian, Idaho",No,0,0,0
1775,292890.4131,web,"Meridian, Idaho",No,0,0,0
1776,292882.5748,mobile,"Meridian, Idaho",No,912.351717,0.236920582,1
1777,292891.8834,gender,"Meridian, Idaho",No,1110.566144,0.421332425,0
1778,292881.3405,mobile,"Meridian, Idaho",No,821.9451153,0.213470405,1
1779,292898.0206,gender,"Meridian, Idaho",No,564.1342209,0.26852558,0
1780,292886.8759,mobile,"Meridian, Idaho",No,1055.722555,0.306660146,1
1781,292889.9491,web,"Meridian, Idaho",No,0,0,0
1782,292901.7843,gender,"Meridian, Idaho",No,457.9507393,0.279441029,0
1783,292889.0581,web,"Meridian, Idaho",No,0,0,0
1784,292888.3725,mobile,"Meridian, Idaho",No,1028.373972,0.325537617,1
1785,292933,university,Georgetown University,I don't use Tinder,1,0.25,0
1786,292900.7707,gender,"Meridian, Idaho",No,784.2175009,0.473930898,0
1787,292900.66,gender,"Meridian, Idaho",No,778.0447619,0.467619757,0
1788,292900.6216,mobile,"Meridian, Idaho",No,804.5457208,0.48003598,1
1789,292882.5772,mobile,"Meridian, Idaho",No,912.5263965,0.236965891,1
1790,292885.4691,mobile,"Meridian, Idaho",No,796.3540816,0.269022624,1
1791,293075,university,University of Virginia,No,7,0.389,0
1792,292889.2144,web,"Meridian, Idaho",No,0,0,0
1793,292889,web,Web-based respondents,No,0,0,0
1794,293065,university,University of Oregon,I don't use Tinder,0,0,0
1795,293255,university,UMass Amherst,No,6,0.5,0
1796,292989.7067,university,University of Pennsylvania,I don't use Tinder,31.92284446,0.295933396,1
1797,293005,university,University of Pennsylvania,I don't use Tinder,24,0.222,1
1798,292882.2709,mobile,"Meridian, Idaho",No,1541.753698,0.400178434,0
1799,292889.1349,web,"Meridian, Idaho",No,0,0,0
1800,292887.3691,web,"Meridian, Idaho",No,0,0,0
1801,292887.7208,web,"Meridian, Idaho",No,0,0,0
1802,292896.3333,gender,"Meridian, Idaho",No,556.9982124,0.251332527,0
1803,292884.5381,mobile,"Meridian, Idaho",No,1056.163101,0.274223193,1
1804,293109,university,University of Maine,Yes,0,0,1
1805,292884.7521,mobile,"Meridian, Idaho",No,1198.972401,0.311265879,0
1806,292889.5758,mobile,"Meridian, Idaho",No,795.7605426,0.326015662,1
1807,292895.3448,mobile,"Meridian, Idaho",No,794.9267508,0.406078345,1
1808,292885.1564,mobile,"Meridian, Idaho",No,1087.142906,0.284972121,1
1809,292899.1586,gender,"Meridian, Idaho",No,831.8744764,0.459521812,1
1810,292882.8871,mobile,"Meridian, Idaho",No,935.2274119,0.242854209,1
1811,292909,university,Chapman University,I don't use Tinder,19,0.302,1
1812,292882.0891,mobile,"Meridian, Idaho",No,1435.219457,0.372544979,0
1813,292881.0424,mobile,"Meridian, Idaho",No,800.1029353,0.207804857,1
1814,292887.672,web,"Meridian, Idaho",No,0,0,0
1815,292899.4164,mobile,"Meridian, Idaho",No,826.5685877,0.464834607,1
1816,292889.4437,web,"Meridian, Idaho",No,0,0,0
1817,292901.7454,gender,"Meridian, Idaho",No,456.0951515,0.27830436,0
1818,293755,university,Roger Williams University,I don't use Tinder,0,0,0
1819,292898.6134,gender,"Meridian, Idaho",No,946.1640587,0.503308604,0
1820,292888.4907,web,"Meridian, Idaho",No,0,0,0
1821,293419,university,Arizona State University,I don't use Tinder,1,0.5,0
1822,292898.9814,gender,"Meridian, Idaho",No,325.4556325,0.198046493,0
1823,292890.1587,gender,"Meridian, Idaho",No,1076.571296,0.362307188,0
1824,292890.6105,web,"Meridian, Idaho",No,0,0,0
1825,292881.2802,mobile,"Meridian, Idaho",No,817.5223617,0.212323206,1
1826,292882.4844,mobile,"Meridian, Idaho",No,905.7327574,0.235203719,1
1827,292884.268,mobile,"Meridian, Idaho",No,1411.716024,0.366448525,0
1828,292893.3991,gender,"Meridian, Idaho",No,940.9526659,0.373577266,1
1829,292900.5528,mobile,"Meridian, Idaho",No,805.8042886,0.479167249,1
1830,293743,university,Old Dominion University,I don't use Tinder,0,0,0
1831,292894.1196,gender,"Meridian, Idaho",No,476.926077,0.224419542,0
1832,293603,university,"University of Wisconsin, Eau Claire",No,0,0,0
1833,293739,university,Old Dominion University,Yes,1,1,0
1834,292893.2871,gender,"Meridian, Idaho",No,479.3216915,0.216301939,0
1835,292883.7631,mobile,"Meridian, Idaho",No,999.3999394,0.259499643,1
1836,292889.3052,web,"Meridian, Idaho",No,0,0,0
1837,292883.3405,mobile,"Meridian, Idaho",No,796.6617289,0.239481598,1
1838,292888.7979,web,"Meridian, Idaho",No,0,0,0
1839,293129,university,University of Arkansas,No,35,0.53,0
1840,293783,university,Boston University,No,3,0.5,0
1841,293427,university,University of St Andrews,Yes,0,0,0
1842,292886.575,mobile,"Meridian, Idaho",No,1061.219542,0.302865828,1
1843,293283.1346,university,University of Missouri,No,11.44550079,0.515544992,1
1844,292895.3683,gender,"Meridian, Idaho",No,482.4207397,0.237157169,0
1845,292889.7147,web,"Meridian, Idaho",No,0,0,0
1846,292886.7089,mobile,"Meridian, Idaho",No,796.1748889,0.286229144,1
1847,292900.5677,mobile,"Meridian, Idaho",No,794.1718771,0.478563117,1
1848,293087,university,Wesleyan University,No,2,1,0
1849,292887.0765,web,"Meridian, Idaho",No,0,0,0
1850,292895.668,mobile,"Meridian, Idaho",No,794.8800354,0.41056407,1
1851,292925,university,George Washington University,No,3,0.75,0
1852,292883.913,mobile,"Meridian, Idaho",No,1567.719016,0.406913465,0
1853,292886.7966,mobile,"Meridian, Idaho",No,1057.170767,0.305660512,1
1854,293287,university,Purdue University,I don't use Tinder,8,0.308,0
1855,292887.9077,web,"Meridian, Idaho",No,0,0,0
1856,292895.7091,gender,"Meridian, Idaho",No,897.2025813,0.408048696,1
1857,293516.7535,university,Washington State University,No,3.061633019,0.806893707,1
1858,292898.684,gender,"Meridian, Idaho",No,667.880501,0.354985445,0
1859,292883.5931,mobile,"Meridian, Idaho",No,1708.327043,0.443385172,0
1860,292898.7896,gender,"Meridian, Idaho",No,556.7006636,0.275702808,0
1861,292896.7824,mobile,"Meridian, Idaho",No,874.7004831,0.43161137,1
1862,293139,university,Baylor University,Yes,2,0.286,0
1863,292900.1319,mobile,"Meridian, Idaho",No,813.4950213,0.473858689,1
1864,292900.3855,gender,"Meridian, Idaho",No,762.7410592,0.451972921,0
1865,292887.1199,web,"Meridian, Idaho",No,0,0,0
1866,292884.2679,mobile,"Meridian, Idaho",No,1036.371245,0.26908947,1
1867,292890.8742,web,"Meridian, Idaho",No,0,0,0
1868,293221,university,Northern Illinois University,I don't use Tinder,1,0.5,1
1869,292897.7335,gender,"Meridian, Idaho",No,566.9095457,0.265845956,0
1870,292888.7219,web,"Meridian, Idaho",No,0,0,0
1871,292895.2369,gender,"Meridian, Idaho",No,529.0407264,0.238724249,0
1872,292884.7388,mobile,"Meridian, Idaho",No,1070.865867,0.27803688,1
1873,292889.7244,web,"Meridian, Idaho",No,0,0,0
1874,292883.9879,mobile,"Meridian, Idaho",No,1534.811064,0.398377614,0
1875,292898.0971,mobile,"Meridian, Idaho",No,794.5289507,0.444276058,1
1876,292883.7607,mobile,"Meridian, Idaho",No,1634.685374,0.424283578,0
1877,292889.0626,web,"Meridian, Idaho",No,0,0,0
1878,293033,university,"University of California, Los Angeles",No,7,0.538,1
1879,292886.562,mobile,"Meridian, Idaho",No,1061.458388,0.302700964,1
1880,292882.2465,mobile,"Meridian, Idaho",No,1527.459235,0.396470655,0
1881,292989,university,Stanford University,Yes,13,0.12,0
1882,292892.8662,mobile,"Meridian, Idaho",No,795.2849819,0.371680132,1
1883,293249,university,University of Maryland,No,0,0,1
1884,292896.3332,mobile,"Meridian, Idaho",No,794.7838939,0.4197958,1
1885,293470.222,university,University of Notre Dame,I don't use Tinder,0.256165455,0.085303096,1
1886,292898.4195,mobile,"Meridian, Idaho",No,844.7849358,0.452260698,1
1887,292890.3475,web,"Meridian, Idaho",No,0,0,0
1888,293489.5656,university,Washington State University,No,1.282775966,0.973513318,1
1889,292890.2289,web,"Meridian, Idaho",No,0,0,0
1890,292887,web,Web-based respondents,Yes,0,0,0
1891,292887.5496,web,"Meridian, Idaho",No,0,0,0
1892,292881.6932,mobile,"Meridian, Idaho",No,1203.190399,0.312359967,0
1893,292900.8499,gender,"Meridian, Idaho",No,806.3788204,0.488025418,0
1894,292893.86,gender,"Meridian, Idaho",No,1149.529381,0.488984275,0
1895,292890.2944,web,"Meridian, Idaho",No,0,0,0
